;iso2;year;new_sp;m_cases;f_cases
2802;KW;2007;274.0;153.0;121.0
2803;KW;2008;345.0;218.0;127.0
2804;KY;1980;;0.0;0.0
2805;KY;1981;;0.0;0.0
2806;KY;1982;;0.0;0.0
2807;KY;1983;;0.0;0.0
2808;KY;1984;;0.0;0.0
2809;KY;1985;;0.0;0.0
2810;KY;1986;;0.0;0.0
2811;KY;1987;;0.0;0.0
2812;KY;1988;;0.0;0.0
2813;KY;1989;;0.0;0.0
2814;KY;1990;;0.0;0.0
2815;KY;1991;;0.0;0.0
2816;KY;1992;;0.0;0.0
2817;KY;1993;2.0;0.0;0.0
2818;KY;1995;0.0;0.0;0.0
2819;KY;1996;0.0;0.0;0.0
2820;KY;1997;0.0;0.0;0.0
2821;KY;1998;2.0;1.0;1.0
2822;KY;1999;2.0;1.0;1.0
2823;KY;2000;5.0;5.0;0.0
2824;KY;2001;1.0;1.0;0.0
2825;KY;2002;0.0;0.0;0.0
2826;KY;2003;0.0;0.0;0.0
2827;KY;2004;1.0;0.0;1.0
2828;KY;2005;;0.0;0.0
2829;KY;2006;0.0;0.0;0.0
2830;KY;2007;1.0;1.0;0.0
2831;KY;2008;;0.0;0.0
2832;KZ;1980;;0.0;0.0
2833;KZ;1981;;0.0;0.0
2834;KZ;1982;;0.0;0.0
2835;KZ;1983;;0.0;0.0
2836;KZ;1984;;0.0;0.0
2837;KZ;1985;;0.0;0.0
2838;KZ;1986;;0.0;0.0
2839;KZ;1987;;0.0;0.0
2840;KZ;1988;;0.0;0.0
2841;KZ;1989;;0.0;0.0
2842;KZ;1990;;0.0;0.0
2843;KZ;1991;;0.0;0.0
2844;KZ;1992;;0.0;0.0
2845;KZ;1993;;0.0;0.0
2846;KZ;1994;;0.0;0.0
2847;KZ;1995;3022.0;0.0;0.0
2848;KZ;1996;4290.0;0.0;0.0
2849;KZ;1997;4332.0;2813.0;1619.0
2850;KZ;1998;6180.0;3876.0;2304.0
2851;KZ;1999;6977.0;4148.0;2739.0
2852;KZ;2000;8903.0;5461.0;3442.0
2853;KZ;2001;9079.0;5689.0;3390.0
2854;KZ;2002;9452.0;5844.0;3608.0
2855;KZ;2003;8665.0;0.0;0.0
2856;KZ;2004;7927.0;4918.0;3009.0
2857;KZ;2005;6911.0;4317.0;2594.0
2858;KZ;2006;6205.0;3928.0;2277.0
2859;KZ;2007;6195.0;3873.0;2322.0
2860;KZ;2008;6193.0;3908.0;2285.0
2861;LA;1980;;0.0;0.0
2862;LA;1982;;0.0;0.0
2863;LA;1983;;0.0;0.0
2864;LA;1984;;0.0;0.0
2865;LA;1985;;0.0;0.0
2866;LA;1986;;0.0;0.0
2867;LA;1987;;0.0;0.0
2868;LA;1988;;0.0;0.0
2869;LA;1989;;0.0;0.0
2870;LA;1990;;0.0;0.0
2871;LA;1991;;0.0;0.0
2872;LA;1992;;0.0;0.0
2873;LA;1993;;0.0;0.0
2874;LA;1994;;0.0;0.0
2875;LA;1995;478.0;424.0;302.0
2876;LA;1996;886.0;562.0;324.0
2877;LA;1997;1234.0;743.0;491.0
2878;LA;1998;1494.0;923.0;571.0
2879;LA;1999;1706.0;1051.0;655.0
2880;LA;2000;1526.0;947.0;579.0
2881;LA;2001;1563.0;973.0;590.0
2882;LA;2002;1829.0;1104.0;725.0
2883;LA;2003;1866.0;1145.0;721.0
2884;LA;2004;2226.0;1391.0;835.0
2885;LA;2005;2806.0;1693.0;1113.0
2886;LA;2006;3041.0;1847.0;1194.0
2887;LA;2007;3080.0;1855.0;1229.0
2888;LA;2008;3079.0;1918.0;1161.0
2889;LB;1981;;0.0;0.0
2890;LB;1982;;0.0;0.0
2891;LB;1983;;0.0;0.0
2892;LB;1984;;0.0;0.0
2893;LB;1985;;0.0;0.0
2894;LB;1986;;0.0;0.0
2895;LB;1987;;0.0;0.0
2896;LB;1991;;0.0;0.0
2897;LB;1992;;0.0;0.0
2898;LB;1994;148.0;0.0;0.0
2899;LB;1995;197.0;133.0;64.0
2900;LB;1996;198.0;131.0;67.0
2901;LB;1997;206.0;127.0;77.0
2902;LB;1998;224.0;136.0;70.0
2903;LB;1999;249.0;154.0;95.0
2904;LB;2000;202.0;115.0;87.0
2905;LB;2001;171.0;92.0;78.0
2906;LB;2002;148.0;85.0;63.0
2907;LB;2003;134.0;85.0;49.0
2908;LB;2004;146.0;87.0;59.0
2909;LB;2005;131.0;76.0;55.0
2910;LB;2006;112.0;73.0;39.0
2911;LB;2007;143.0;72.0;71.0
2912;LB;2008;158.0;73.0;85.0
2913;LC;1980;;0.0;0.0
2914;LC;1981;;0.0;0.0
2915;LC;1982;;0.0;0.0
2916;LC;1983;;0.0;0.0
2917;LC;1984;;0.0;0.0
2918;LC;1985;;0.0;0.0
2919;LC;1986;;0.0;0.0
2920;LC;1987;;0.0;0.0
2921;LC;1988;;0.0;0.0
2922;LC;1989;;0.0;0.0
2923;LC;1990;;0.0;0.0
2924;LC;1991;;0.0;0.0
2925;LC;1992;;0.0;0.0
2926;LC;1994;17.0;0.0;0.0
2927;LC;1995;11.0;0.0;0.0
2928;LC;1996;22.0;0.0;0.0
2929;LC;1997;14.0;5.0;6.0
2930;LC;1998;10.0;5.0;7.0
2931;LC;1999;9.0;7.0;2.0
2932;LC;2000;7.0;4.0;3.0
2933;LC;2001;6.0;6.0;0.0
2934;LC;2002;8.0;6.0;2.0
2935;LC;2003;8.0;7.0;8.0
2936;LC;2004;11.0;7.0;8.0
2937;LC;2005;11.0;5.0;6.0
2938;LC;2006;13.0;13.0;2.0
2939;LC;2007;18.0;15.0;2.0
2940;LC;2008;18.0;9.0;10.0
2941;LK;1980;;0.0;0.0
2942;LK;1981;;0.0;0.0
2943;LK;1982;;0.0;0.0
2944;LK;1983;;0.0;0.0
2945;LK;1984;2608.0;0.0;0.0
2946;LK;1985;1935.0;0.0;0.0
2947;LK;1986;2360.0;0.0;0.0
2948;LK;1987;2557.0;0.0;0.0
2949;LK;1988;2764.0;0.0;0.0
2950;LK;1989;2474.0;0.0;0.0
2951;LK;1990;2769.0;0.0;0.0
2952;LK;1991;3023.0;0.0;0.0
2953;LK;1992;3218.0;0.0;0.0
2954;LK;1993;3335.0;0.0;0.0
2955;LK;1994;3405.0;0.0;0.0
2956;LK;1995;3049.0;2200.0;829.0
2957;LK;1996;2958.0;2122.0;836.0
2958;LK;1997;3506.0;2502.0;1004.0
2959;LK;1998;3761.0;2714.0;1033.0
2960;LK;1999;3911.0;2701.0;1048.0
2961;LK;2000;4314.0;3082.0;1234.0
2962;LK;2001;4316.0;3092.0;1216.0
2963;LK;2002;4297.0;3096.0;1201.0
2964;LK;2003;4321.0;3159.0;1162.0
2965;LK;2004;4302.0;3192.0;1110.0
2966;LK;2005;4868.0;3593.0;1248.0
2967;LK;2006;4442.0;3227.0;1215.0
2968;LK;2007;4528.0;3302.0;1175.0
2969;LK;2008;4683.0;3373.0;1273.0
2970;LR;1980;;0.0;0.0
2971;LR;1981;;0.0;0.0
2972;LR;1982;;0.0;0.0
2973;LR;1983;;0.0;0.0
2974;LR;1985;;0.0;0.0
2975;LR;1986;;0.0;0.0
2976;LR;1987;;0.0;0.0
2977;LR;1988;;0.0;0.0
2978;LR;1992;;0.0;0.0
2979;LR;1993;1547.0;0.0;0.0
2980;LR;1994;;0.0;0.0
2981;LR;1995;1154.0;0.0;0.0
2982;LR;1996;668.0;380.0;288.0
2983;LR;1997;;0.0;0.0
2984;LR;1998;1190.0;672.0;518.0
2985;LR;1999;;0.0;0.0
2986;LR;2000;1021.0;563.0;458.0
2987;LR;2001;934.0;524.0;410.0
2988;LR;2002;1974.0;1129.0;835.0
2989;LR;2003;1319.0;775.0;544.0
2990;LR;2004;2490.0;1397.0;1093.0
2991;LR;2005;2167.0;1245.0;922.0
2992;LR;2006;2906.0;1668.0;1238.0
2993;LR;2007;;0.0;0.0
2994;LR;2008;3038.0;1755.0;1287.0
2995;LS;1980;;0.0;0.0
2996;LS;1981;;0.0;0.0
2997;LS;1982;;0.0;0.0
2998;LS;1983;;0.0;0.0
2999;LS;1984;;0.0;0.0
3000;LS;1985;;0.0;0.0
3001;LS;1986;;0.0;0.0
3002;LS;1987;;0.0;0.0
3003;LS;1988;;0.0;0.0
3004;LS;1989;;0.0;0.0
3005;LS;1990;;0.0;0.0
3006;LS;1991;;0.0;0.0
3007;LS;1992;;0.0;0.0
3008;LS;1993;1405.0;0.0;0.0
3009;LS;1994;1330.0;0.0;0.0
3010;LS;1995;1361.0;960.0;401.0
3011;LS;1996;1788.0;1233.0;555.0
3012;LS;1997;2398.0;1595.0;803.0
3013;LS;1998;2476.0;1740.0;736.0
3014;LS;1999;2729.0;0.0;0.0
3015;LS;2000;3041.0;1817.0;912.0
3016;LS;2001;;0.0;0.0
3017;LS;2002;3167.0;1948.0;1155.0
3018;LS;2003;3652.0;2203.0;1551.0
3019;LS;2004;4272.0;2471.0;1801.0
3020;LS;2005;4280.0;1786.0;2494.0
3021;LS;2006;4024.0;2146.0;1878.0
3022;LS;2007;788.0;413.0;375.0
3023;LS;2008;3862.0;2161.0;1701.0
3024;LT;1980;;0.0;0.0
3025;LT;1981;;0.0;0.0
3026;LT;1982;;0.0;0.0
3027;LT;1983;;0.0;0.0
3028;LT;1984;;0.0;0.0
3029;LT;1985;;0.0;0.0
3030;LT;1986;;0.0;0.0
3031;LT;1987;;0.0;0.0
3032;LT;1988;;0.0;0.0
3033;LT;1989;;0.0;0.0
3034;LT;1990;;0.0;0.0
3035;LT;1991;;0.0;0.0
3036;LT;1992;;0.0;0.0
3037;LT;1993;688.0;0.0;0.0
3038;LT;1994;;0.0;0.0
3039;LT;1995;979.0;750.0;199.0
3040;LT;1996;1121.0;840.0;291.0
3041;LT;1997;1200.0;875.0;325.0
3042;LT;1998;787.0;581.0;206.0
3043;LT;1999;787.0;465.0;220.0
3044;LT;2000;776.0;578.0;198.0
3045;LT;2001;935.0;663.0;272.0
3046;LT;2002;822.0;585.0;236.0
3047;LT;2003;912.0;668.0;229.0
3048;LT;2004;863.0;636.0;220.0
3049;LT;2005;964.0;708.0;250.0
3050;LT;2006;1029.0;757.0;272.0
3051;LT;2007;925.0;693.0;232.0
3052;LT;2008;884.0;668.0;216.0
3053;LU;1980;;0.0;0.0
3054;LU;1981;;0.0;0.0
3055;LU;1982;;0.0;0.0
3056;LU;1983;;0.0;0.0
3057;LU;1984;;0.0;0.0
3058;LU;1985;;0.0;0.0
3059;LU;1986;;0.0;0.0
3060;LU;1987;;0.0;0.0
3061;LU;1988;;0.0;0.0
3062;LU;1989;;0.0;0.0
3063;LU;1990;;0.0;0.0
3064;LU;1991;;0.0;0.0
3065;LU;1992;;0.0;0.0
3066;LU;1993;;0.0;0.0
3067;LU;1994;;0.0;0.0
3068;LU;1995;;0.0;0.0
3069;LU;1996;29.0;19.0;10.0
3070;LU;1997;31.0;20.0;11.0
3071;LU;1998;24.0;22.0;8.0
3072;LU;1999;;0.0;0.0
3073;LU;2000;21.0;0.0;0.0
3074;LU;2001;11.0;3.0;9.0
3075;LU;2002;17.0;10.0;7.0
3076;LU;2003;31.0;24.0;4.0
3077;LU;2004;20.0;10.0;10.0
3078;LU;2005;14.0;8.0;5.0
3079;LU;2006;22.0;13.0;9.0
3080;LU;2007;0.0;1.0;0.0
3081;LU;2008;0.0;0.0;0.0
3082;LV;1980;;0.0;0.0
3083;LV;1981;;0.0;0.0
3084;LV;1982;;0.0;0.0
3085;LV;1983;;0.0;0.0
3086;LV;1984;;0.0;0.0
3087;LV;1985;;0.0;0.0
3088;LV;1986;;0.0;0.0
3089;LV;1987;;0.0;0.0
3090;LV;1988;;0.0;0.0
3091;LV;1989;;0.0;0.0
3092;LV;1990;;0.0;0.0
3093;LV;1991;;0.0;0.0
3094;LV;1992;;0.0;0.0
3095;LV;1993;470.0;0.0;0.0
3096;LV;1994;;0.0;0.0
3097;LV;1995;504.0;275.0;229.0
3098;LV;1996;575.0;425.0;150.0
3099;LV;1997;634.0;497.0;137.0
3100;LV;1998;668.0;516.0;152.0
3101;LV;1999;588.0;436.0;152.0
3102;LV;2000;637.0;492.0;145.0
3103;LV;2001;661.0;492.0;169.0
3104;LV;2002;636.0;464.0;172.0
3105;LV;2003;641.0;448.0;193.0
3106;LV;2004;582.0;423.0;159.0
3107;LV;2005;536.0;404.0;132.0
3108;LV;2006;498.0;371.0;127.0
3109;LV;2007;478.0;361.0;117.0
3110;LV;2008;400.0;298.0;102.0
3111;LY;1980;;0.0;0.0
3112;LY;1981;;0.0;0.0
3113;LY;1982;;0.0;0.0
3114;LY;1983;;0.0;0.0
3115;LY;1984;;0.0;0.0
3116;LY;1985;;0.0;0.0
3117;LY;1986;;0.0;0.0
3118;LY;1987;;0.0;0.0
3119;LY;1988;;0.0;0.0
3120;LY;1989;;0.0;0.0
3121;LY;1990;;0.0;0.0
3122;LY;1991;;0.0;0.0
3123;LY;1992;;0.0;0.0
3124;LY;1994;;0.0;0.0
3125;LY;1995;;493.0;133.0
3126;LY;1996;515.0;399.0;116.0
3127;LY;1998;;0.0;0.0
3128;LY;1999;803.0;606.0;189.0
3129;LY;2000;607.0;528.0;170.0
3130;LY;2002;722.0;0.0;0.0
3131;LY;2003;764.0;592.0;172.0
3132;LY;2004;872.0;698.0;174.0
3133;LY;2005;860.0;683.0;177.0
3134;LY;2006;745.0;591.0;154.0
3135;LY;2007;772.0;332.0;82.0
3136;LY;2008;871.0;706.0;165.0
3137;MA;1980;;0.0;0.0
3138;MA;1981;;0.0;0.0
3139;MA;1982;;0.0;0.0
3140;MA;1983;;0.0;0.0
3141;MA;1984;;0.0;0.0
3142;MA;1985;;0.0;0.0
3143;MA;1986;;0.0;0.0
3144;MA;1987;;0.0;0.0
3145;MA;1988;;0.0;0.0
3146;MA;1989;;0.0;0.0
3147;MA;1990;;0.0;0.0
3148;MA;1991;;0.0;0.0
3149;MA;1992;;0.0;0.0
3150;MA;1993;;0.0;0.0
3151;MA;1994;;0.0;0.0
3152;MA;1995;14171.0;9204.0;4967.0
3153;MA;1996;14278.0;9258.0;5020.0
3154;MA;1997;14134.0;8906.0;5228.0
3155;MA;1998;13426.0;8671.0;4755.0
3156;MA;1999;13420.0;8647.0;4773.0
3157;MA;2000;12872.0;8223.0;4649.0
3158;MA;2001;12804.0;8368.0;4436.0
3159;MA;2002;12914.0;8300.0;4614.0
3160;MA;2003;12842.0;8409.0;4433.0
3161;MA;2004;12280.0;8408.0;3872.0
3162;MA;2005;12757.0;8627.0;4130.0
3163;MA;2006;12280.0;8162.0;4118.0
3164;MA;2007;11937.0;8326.0;3611.0
3165;MA;2008;11825.0;8330.0;3495.0
3166;MC;1980;;0.0;0.0
3167;MC;1981;;0.0;0.0
3168;MC;1982;;0.0;0.0
3169;MC;1983;;0.0;0.0
3170;MC;1984;;0.0;0.0
3171;MC;1985;;0.0;0.0
3172;MC;1986;;0.0;0.0
3173;MC;1987;;0.0;0.0
3174;MC;1988;;0.0;0.0
3175;MC;1989;;0.0;0.0
3176;MC;1990;;0.0;0.0
3177;MC;1991;;0.0;0.0
3178;MC;1992;;0.0;0.0
3179;MC;1994;;0.0;0.0
3180;MC;1995;;0.0;0.0
3181;MC;1996;0.0;0.0;0.0
3182;MC;1997;0.0;0.0;0.0
3183;MC;1998;0.0;0.0;0.0
3184;MC;1999;2.0;1.0;1.0
3185;MC;2000;0.0;0.0;0.0
3186;MC;2001;0.0;0.0;0.0
3187;MC;2002;0.0;0.0;0.0
3188;MC;2006;;0.0;0.0
3189;MC;2007;;0.0;0.0
3190;MC;2008;;0.0;0.0
3191;MD;1980;;0.0;0.0
3192;MD;1981;;0.0;0.0
3193;MD;1982;;0.0;0.0
3194;MD;1983;;0.0;0.0
3195;MD;1984;;0.0;0.0
3196;MD;1985;;0.0;0.0
3197;MD;1986;;0.0;0.0
3198;MD;1987;;0.0;0.0
3199;MD;1988;;0.0;0.0
3200;MD;1989;;0.0;0.0
3201;MD;1990;;0.0;0.0
3202;MD;1991;;0.0;0.0
3203;MD;1992;;0.0;0.0
3204;MD;1993;615.0;0.0;0.0
3205;MD;1994;704.0;0.0;0.0
3206;MD;1995;665.0;511.0;154.0
3207;MD;1996;219.0;162.0;57.0
3208;MD;1997;397.0;297.0;100.0
3209;MD;1998;477.0;365.0;112.0
3210;MD;1999;609.0;484.0;125.0
3211;MD;2000;651.0;153.0;137.0
3212;MD;2001;1060.0;832.0;228.0
3213;MD;2002;1146.0;884.0;262.0
3214;MD;2003;1214.0;899.0;315.0
3215;MD;2004;1536.0;1177.0;359.0
3216;MD;2005;1696.0;1345.0;351.0
3217;MD;2006;1679.0;1278.0;401.0
3218;MD;2007;1610.0;1261.0;349.0
3219;MD;2008;1533.0;1207.0;326.0
3220;ME;2005;64.0;42.0;22.0
3221;ME;2006;58.0;38.0;20.0
3222;ME;2007;41.0;24.0;17.0
3223;ME;2008;65.0;30.0;35.0
3224;MG;1980;;0.0;0.0
3225;MG;1981;;0.0;0.0
3226;MG;1982;;0.0;0.0
3227;MG;1983;;0.0;0.0
3228;MG;1984;;0.0;0.0
3229;MG;1985;;0.0;0.0
3230;MG;1986;;0.0;0.0
3231;MG;1987;;0.0;0.0
3232;MG;1988;;0.0;0.0
3233;MG;1989;;0.0;0.0
3234;MG;1990;;0.0;0.0
3235;MG;1991;;0.0;0.0
3236;MG;1992;;0.0;0.0
3237;MG;1993;6881.0;0.0;0.0
3238;MG;1994;7366.0;0.0;0.0
3239;MG;1995;8026.0;4627.0;3399.0
3240;MG;1996;8456.0;4994.0;3358.0
3241;MG;1997;;0.0;0.0
3242;MG;1998;9639.0;5458.0;3777.0
3243;MG;2000;;0.0;0.0
3244;MG;2001;11092.0;6460.0;4632.0
3245;MG;2002;11387.0;6455.0;4485.0
3246;MG;2003;12881.0;7615.0;5458.0
3247;MG;2004;13526.0;6039.0;3879.0
3248;MG;2005;13056.0;7120.0;4651.0
3249;MG;2006;15613.0;9166.0;6447.0
3250;MG;2007;15344.0;9051.0;6293.0
3251;MG;2008;15391.0;9018.0;6347.0
3252;MH;1980;;0.0;0.0
3253;MH;1981;;0.0;0.0
3254;MH;1982;;0.0;0.0
3255;MH;1983;;0.0;0.0
3256;MH;1984;;0.0;0.0
3257;MH;1985;;0.0;0.0
3258;MH;1986;;0.0;0.0
3259;MH;1987;;0.0;0.0
3260;MH;1988;;0.0;0.0
3261;MH;1989;;0.0;0.0
3262;MH;1991;;0.0;0.0
3263;MH;1992;;0.0;0.0
3264;MH;1993;12.0;0.0;0.0
3265;MH;1995;;0.0;0.0
3266;MH;1996;12.0;29.0;32.0
3267;MH;1998;11.0;5.0;6.0
3268;MH;1999;17.0;29.0;25.0
3269;MH;2000;11.0;24.0;21.0
3270;MH;2001;15.0;23.0;33.0
3271;MH;2002;18.0;11.0;7.0
3272;MH;2003;20.0;30.0;30.0
3273;MH;2004;39.0;19.0;20.0
3274;MH;2005;48.0;23.0;25.0
3275;MH;2006;45.0;22.0;23.0
3276;MH;2007;19.0;10.0;15.0
3277;MH;2008;28.0;8.0;17.0
3278;MK;1992;;0.0;0.0
3279;MK;1993;;0.0;0.0
3280;MK;1994;;0.0;0.0
3281;MK;1995;319.0;190.0;129.0
3282;MK;1996;209.0;140.0;100.0
3283;MK;1997;192.0;121.0;71.0
3284;MK;1998;179.0;144.0;65.0
3285;MK;1999;122.0;88.0;34.0
3286;MK;2000;167.0;100.0;67.0
3287;MK;2001;164.0;97.0;67.0
3288;MK;2002;200.0;127.0;73.0
3289;MK;2003;200.0;141.0;59.0
3290;MK;2004;200.0;120.0;80.0
3291;MK;2005;178.0;111.0;67.0
3292;MK;2006;178.0;117.0;61.0
3293;MK;2007;200.0;148.0;52.0
3294;MK;2008;188.0;108.0;80.0
3295;ML;1980;;0.0;0.0
3296;ML;1981;;0.0;0.0
3297;ML;1982;;0.0;0.0
3298;ML;1983;;0.0;0.0
3299;ML;1984;;0.0;0.0
3300;ML;1985;;0.0;0.0
3301;ML;1986;;0.0;0.0
3302;ML;1987;;0.0;0.0
3303;ML;1988;;0.0;0.0
3304;ML;1989;;0.0;0.0
3305;ML;1990;;0.0;0.0
3306;ML;1991;;0.0;0.0
3307;ML;1992;;0.0;0.0
3308;ML;1993;;0.0;0.0
3309;ML;1994;1740.0;0.0;0.0
3310;ML;1995;1866.0;1171.0;695.0
3311;ML;1996;2173.0;1492.0;681.0
3312;ML;1997;3178.0;2070.0;829.0
3313;ML;1998;2558.0;1778.0;782.0
3314;ML;1999;2690.0;1818.0;872.0
3315;ML;2000;2527.0;1731.0;796.0
3316;ML;2001;;0.0;0.0
3317;ML;2002;2757.0;1876.0;881.0
3318;ML;2003;3015.0;2083.0;932.0
3319;ML;2004;3069.0;2069.0;1000.0
3320;ML;2005;3523.0;2364.0;1159.0
3321;ML;2006;3802.0;2542.0;1260.0
3322;ML;2007;3894.0;2590.0;1304.0
3323;ML;2008;4734.0;2991.0;1743.0
3324;MM;1980;;0.0;0.0
3325;MM;1981;;0.0;0.0
3326;MM;1982;;0.0;0.0
3327;MM;1983;;0.0;0.0
3328;MM;1984;;0.0;0.0
3329;MM;1985;;0.0;0.0
3330;MM;1986;;0.0;0.0
3331;MM;1987;;0.0;0.0
3332;MM;1988;;0.0;0.0
3333;MM;1989;;0.0;0.0
3334;MM;1990;;0.0;0.0
3335;MM;1991;;0.0;0.0
3336;MM;1992;;0.0;0.0
3337;MM;1993;;0.0;0.0
3338;MM;1994;946.0;0.0;0.0
3339;MM;1995;8681.0;5531.0;2998.0
3340;MM;1996;9716.0;6179.0;3537.0
3341;MM;1997;9695.0;5844.0;3170.0
3342;MM;1998;10089.0;6325.0;3764.0
3343;MM;1999;11458.0;7317.0;4141.0
3344;MM;2000;17254.0;11196.0;6058.0
3345;MM;2001;21161.0;13473.0;7213.0
3346;MM;2002;24162.0;15951.0;8211.0
3347;MM;2003;27448.0;18017.0;9431.0
3348;MM;2004;31408.0;20783.0;10625.0
3349;MM;2005;36541.0;24204.0;12337.0
3350;MM;2006;40241.0;26713.0;13528.0
3351;MM;2007;42588.0;27927.0;14661.0
3352;MM;2008;41248.0;27115.0;14133.0
3353;MN;1980;0.0;0.0;0.0
3354;MN;1981;;0.0;0.0
3355;MN;1982;0.0;0.0;0.0
3356;MN;1983;0.0;0.0;0.0
3357;MN;1984;0.0;0.0;0.0
3358;MN;1985;0.0;0.0;0.0
3359;MN;1986;0.0;0.0;0.0
3360;MN;1987;0.0;0.0;0.0
3361;MN;1988;0.0;0.0;0.0
3362;MN;1989;0.0;0.0;0.0
3363;MN;1990;0.0;0.0;0.0
3364;MN;1991;;0.0;0.0
3365;MN;1992;0.0;0.0;0.0
3366;MN;1993;0.0;0.0;0.0
3367;MN;1994;145.0;115.0;85.0
3368;MN;1995;455.0;362.0;260.0
3369;MN;1996;769.0;437.0;332.0
3370;MN;1997;1171.0;802.0;369.0
3371;MN;1998;1356.0;758.0;598.0
3372;MN;1999;1513.0;840.0;673.0
3373;MN;2000;1389.0;747.0;642.0
3374;MN;2001;1631.0;864.0;768.0
3375;MN;2002;1670.0;905.0;765.0
3376;MN;2003;1541.0;791.0;750.0
3377;MN;2004;1808.0;987.0;821.0
3378;MN;2005;1868.0;998.0;870.0
3379;MN;2006;2129.0;1162.0;967.0
3380;MN;2007;1856.0;1026.0;830.0
3381;MN;2008;1838.0;1037.0;801.0
3382;MO;1980;;0.0;0.0
3383;MO;1981;;0.0;0.0
3384;MO;1982;;0.0;0.0
3385;MO;1983;;0.0;0.0
3386;MO;1984;;0.0;0.0
3387;MO;1985;;0.0;0.0
3388;MO;1986;;0.0;0.0
3389;MO;1987;;0.0;0.0
3390;MO;1988;;0.0;0.0
3391;MO;1989;;0.0;0.0
3392;MO;1990;;0.0;0.0
3393;MO;1991;;0.0;0.0
3394;MO;1992;;0.0;0.0
3395;MO;1993;108.0;0.0;0.0
3396;MO;1994;;0.0;0.0
3397;MO;1995;141.0;87.0;54.0
3398;MO;1996;258.0;142.0;62.0
3399;MO;1997;325.0;227.0;77.0
3400;MO;1998;276.0;186.0;75.0
3401;MO;1999;;0.0;0.0
3402;MO;2000;160.0;91.0;42.0
3403;MO;2001;157.0;111.0;46.0
3404;MO;2002;147.0;101.0;46.0
3405;MO;2003;138.0;97.0;41.0
3406;MO;2004;128.0;90.0;38.0
3407;MO;2005;136.0;101.0;35.0
3408;MO;2006;144.0;108.0;36.0
3409;MO;2007;138.0;99.0;39.0
3410;MO;2008;139.0;102.0;37.0
3411;MP;1981;;0.0;0.0
3412;MP;1982;;0.0;0.0
3413;MP;1983;;0.0;0.0
3414;MP;1984;;0.0;0.0
3415;MP;1985;;0.0;0.0
3416;MP;1986;;0.0;0.0
3417;MP;1987;;0.0;0.0
3418;MP;1988;;0.0;0.0
3419;MP;1989;;0.0;0.0
3420;MP;1990;;0.0;0.0
3421;MP;1992;;0.0;0.0
3422;MP;1994;;0.0;0.0
3423;MP;1995;14.0;26.0;14.0
3424;MP;1996;26.0;20.0;6.0
3425;MP;1997;21.0;0.0;0.0
3426;MP;1998;26.0;18.0;8.0
3427;MP;1999;15.0;0.0;0.0
3428;MP;2000;27.0;36.0;39.0
3429;MP;2001;19.0;10.0;9.0
3430;MP;2002;21.0;30.0;23.0
3431;MP;2003;16.0;9.0;7.0
3432;MP;2004;14.0;9.0;5.0
3433;MP;2005;15.0;11.0;4.0
3434;MP;2006;15.0;6.0;9.0
3435;MP;2007;14.0;9.0;7.0
3436;MP;2008;13.0;10.0;3.0
3437;MR;1980;;0.0;0.0
3438;MR;1981;;0.0;0.0
3439;MR;1982;;0.0;0.0
3440;MR;1983;;0.0;0.0
3441;MR;1984;;0.0;0.0
3442;MR;1985;;0.0;0.0
3443;MR;1986;;0.0;0.0
3444;MR;1987;;0.0;0.0
3445;MR;1988;;0.0;0.0
3446;MR;1989;;0.0;0.0
3447;MR;1990;;0.0;0.0
3448;MR;1991;;0.0;0.0
3449;MR;1992;;0.0;0.0
3450;MR;1993;;0.0;0.0
3451;MR;1995;2074.0;0.0;0.0
3452;MR;1996;;0.0;0.0
3453;MR;1997;2519.0;2045.0;1743.0
3454;MR;1998;1172.0;0.0;0.0
3455;MR;1999;2051.0;1399.0;510.0
3456;MR;2000;1583.0;0.0;0.0
3457;MR;2003;;0.0;0.0
3458;MR;2004;1662.0;1188.0;474.0
3459;MR;2005;1155.0;0.0;0.0
3460;MR;2006;1486.0;1058.0;428.0
3461;MR;2007;1714.0;1202.0;512.0
3462;MR;2008;1605.0;1119.0;486.0
3463;MS;1980;;0.0;0.0
3464;MS;1981;;0.0;0.0
3465;MS;1982;;0.0;0.0
3466;MS;1983;;0.0;0.0
3467;MS;1984;;0.0;0.0
3468;MS;1985;;0.0;0.0
3469;MS;1986;;0.0;0.0
3470;MS;1987;;0.0;0.0
3471;MS;1988;;0.0;0.0
3472;MS;1989;;0.0;0.0
3473;MS;1990;;0.0;0.0
3474;MS;1991;;0.0;0.0
3475;MS;1992;;0.0;0.0
3476;MS;1994;0.0;0.0;0.0
3477;MS;1998;1.0;0.0;0.0
3478;MS;1999;2.0;0.0;0.0
3479;MS;2000;0.0;0.0;0.0
3480;MS;2001;0.0;0.0;0.0
3481;MS;2002;0.0;0.0;0.0
3482;MS;2003;1.0;2.0;0.0
3483;MS;2004;0.0;0.0;0.0
3484;MS;2005;1.0;1.0;0.0
3485;MS;2006;0.0;0.0;0.0
3486;MS;2007;1.0;0.0;1.0
3487;MS;2008;;0.0;0.0
3488;MT;1980;;0.0;0.0
3489;MT;1981;;0.0;0.0
3490;MT;1982;;0.0;0.0
3491;MT;1983;;0.0;0.0
3492;MT;1984;;0.0;0.0
3493;MT;1985;;0.0;0.0
3494;MT;1986;;0.0;0.0
3495;MT;1987;;0.0;0.0
